Item,Old Price,Pick Up Notes,Sale Price,Store,Unnamed: 0
Women's High-Waist Light-Control Briefs (6-Pk.). Plus Sizes Available.,$70,,$21.99,groupon.com,116
Pink Box Stainless Steel Initial Bangle with Crystals from Swarovski,$55,,$9.99,groupon.com,117
Pink Box Stainless Steel Initial Bangle with Crystals from Swarovski,$55,,$9.99,groupon.com,118
Herb & Spice Stash Box Sets,$79.99,,$24.99,groupon.com,119
Herb & Spice Stash Box Sets,$79.99,,$24.99,groupon.com,120
Masterplug Extension Cord Reels and Accessories,$27.99,,$23.99,groupon.com,121
Masterplug Extension Cord Reels and Accessories,$27.99,,$23.99,groupon.com,122
Leg Avenue Women's Industrial Net Suspender Fishnets,$10,,$9.99,groupon.com,123
Leg Avenue Women's Industrial Net Suspender Fishnets,$10,,$9.99,groupon.com,124
"6-Foot Apple-Certified Lightning Cable for iPhone (1-, 2-, or 3-Pack)",$39.99,,$9.99,groupon.com,125
"6-Foot Apple-Certified Lightning Cable for iPhone (1-, 2-, or 3-Pack)",$39.99,,$9.99,groupon.com,126
Women's Knee-Length Spring Hacci Cardigan. Plus Sizes Available.,$69.50,,$19.99,groupon.com,127
Women's Knee-Length Spring Hacci Cardigan. Plus Sizes Available.,$69.50,,$19.99,groupon.com,128
Collapsible Wire Frame Utility Basket Shopping Tote,$34.99,,$17.99,groupon.com,129
Collapsible Wire Frame Utility Basket Shopping Tote,$34.99,,$17.99,groupon.com,130
Elite Sonic Toothbrush with UV Sanitizing Charging Base,$259,,$42.99,groupon.com,131
Elite Sonic Toothbrush with UV Sanitizing Charging Base,$259,,$42.99,groupon.com,132
Barzel 18K Gold Plated Ring Made with Swarovski Crystal,$49.50,,$12.99,groupon.com,133
Barzel 18K Gold Plated Ring Made with Swarovski Crystal,$49.50,,$12.99,groupon.com,134
Replacement Toothbrush Brush Heads Sets for Oral-B (12pk or 20pk),$27.99,,$9.99,groupon.com,135
Replacement Toothbrush Brush Heads Sets for Oral-B (12pk or 20pk),$27.99,,$9.99,groupon.com,136
Fashion 925 Sterling Silver Yellow Gold Natural Gemstone Emerald Rings,$30,,$4.99,groupon.com,137
Fashion 925 Sterling Silver Yellow Gold Natural Gemstone Emerald Rings,$30,,$4.99,groupon.com,138
Women's Loose-Fit Fleece-Lined Cargo Joggers (3-Pack),$89.97,,$29.99,groupon.com,139
Women's Loose-Fit Fleece-Lined Cargo Joggers (3-Pack),$89.97,,$29.99,groupon.com,140
4.00 CTTW Cultured Pearl in 18K Gold,$25,,$5,groupon.com,141
4.00 CTTW Cultured Pearl in 18K Gold,$25,,$5,groupon.com,142
XTF Medical Professional Knee-High Compression Socks (3- or 6-Pairs),$39.99,,$16.99,groupon.com,143
XTF Medical Professional Knee-High Compression Socks (3- or 6-Pairs),$39.99,,$16.99,groupon.com,144
Genuine Handmade Turquoise Sea Turtles Bracelet by DREAMGEM,$11.11,,$5,groupon.com,145
Genuine Handmade Turquoise Sea Turtles Bracelet by DREAMGEM,$11.11,,$5,groupon.com,146
Dove Antiperspirant Spray Deodorant For Men (10-Pack; 150ml),$37,,$26.99,groupon.com,147
Dove Antiperspirant Spray Deodorant For Men (10-Pack; 150ml),$37,,$26.99,groupon.com,148
Marquee Tech Wireless Charging Digital Alarm Clock,$99.99,,$23.99,groupon.com,149
Marquee Tech Wireless Charging Digital Alarm Clock,$99.99,,$23.99,groupon.com,150
Hempz Herbal Body Moisturizer 17oz,$23,,$10.99,groupon.com,151
Hempz Herbal Body Moisturizer 17oz,$23,,$10.99,groupon.com,152
Traq65 By RAG Women's High-Waist Active Skorts. Plus Sizes Available.,$58,,$13.99,groupon.com,153
Traq65 By RAG Women's High-Waist Active Skorts. Plus Sizes Available.,$58,,$13.99,groupon.com,154
24K Gold Plated Playing Cards,$59,,$7,groupon.com,155
24K Gold Plated Playing Cards,$59,,$7,groupon.com,156
1/2 Oz. Self Defense Pepper Spray with Hard Case and Key Ring,$14.99,,$8.99,groupon.com,157
1/2 Oz. Self Defense Pepper Spray with Hard Case and Key Ring,$14.99,,$8.99,groupon.com,158
Italian Made Sterling Silver Braided Herringbone Bracelet by Verona,$85.59,,$12.99,groupon.com,159
Italian Made Sterling Silver Braided Herringbone Bracelet by Verona,$85.59,,$12.99,groupon.com,160
Nioxin Cleanser and Scalp Therapy Conditioner Duo,$91,,$33.99,groupon.com,161
Nioxin Cleanser and Scalp Therapy Conditioner Duo,$91,,$33.99,groupon.com,162
Luxury Collection Oversized Quilts (2- or 3-Piece),$79.99,,$27.99,groupon.com,163
Luxury Collection Oversized Quilts (2- or 3-Piece),$79.99,,$27.99,groupon.com,164
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,165
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,166
AQS Men's Short-Cut Sport Boxer Briefs (6-Pack),$100,,$34.99,groupon.com,167
AQS Men's Short-Cut Sport Boxer Briefs (6-Pack),$100,,$34.99,groupon.com,168
Nina & Grace Pearl (5mm) Bolo Bracelet in Sterling Silver,$200,,$16.99,groupon.com,169
Nina & Grace Pearl (5mm) Bolo Bracelet in Sterling Silver,$200,,$16.99,groupon.com,170
Full Spectrum CBD Flower Buds from Bluum Lab,$24.99,,$9.99,groupon.com,171
Full Spectrum CBD Flower Buds from Bluum Lab,$24.99,,$9.99,groupon.com,172
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,173
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,174
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,175
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,176
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,177
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,178
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,179
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,180
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,181
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,182
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,183
"Huggle Hoodie Throw (1-, or 2-Pack)",$29.99,,$22.99,groupon.com,184
AQS Men's Short-Cut Sport Boxer Briefs (6-Pack),$100,,$34.99,groupon.com,185
AQS Men's Short-Cut Sport Boxer Briefs (6-Pack),$100,,$34.99,groupon.com,186
Nina & Grace Pearl (5mm) Bolo Bracelet in Sterling Silver,$200,,$16.99,groupon.com,187
Nina & Grace Pearl (5mm) Bolo Bracelet in Sterling Silver,$200,,$16.99,groupon.com,188
Full Spectrum CBD Flower Buds from Bluum Lab,$24.99,,$9.99,groupon.com,189
Full Spectrum CBD Flower Buds from Bluum Lab,$24.99,,$9.99,groupon.com,190
"iMounTEK 20,800mAh Power Bank with Digital LCD Display and Flashlight",$54.99,,$19.99,groupon.com,191
"iMounTEK 20,800mAh Power Bank with Digital LCD Display and Flashlight",$54.99,,$19.99,groupon.com,192
"Superfeet Green Insoles, Professional - Grade High Arch Orthotic...",$72.99,,$18.99,groupon.com,193
"Superfeet Green Insoles, Professional - Grade High Arch Orthotic...",$72.99,,$18.99,groupon.com,194
Adaptive Rapid Fast Charging Wall Charger for Samsung Galaxy S7 S6...,$89.99,,$11.99,groupon.com,195
Adaptive Rapid Fast Charging Wall Charger for Samsung Galaxy S7 S6...,$89.99,,$11.99,groupon.com,196
Leo Rosi Women's Kendra Knit Top. Plus Sizes Available.,$63,,$18.99,groupon.com,197
Leo Rosi Women's Kendra Knit Top. Plus Sizes Available.,$63,,$18.99,groupon.com,198
Luxury Hoodie Sherpa-Lined Throw Blanket,$34.99,,$19.99,groupon.com,199
Luxury Hoodie Sherpa-Lined Throw Blanket,$34.99,,$19.99,groupon.com,200
CBD & Menthol Infused Pain Relief Cream from Sunset CBD (1000mg),$139.99,,$31.99,groupon.com,201
CBD & Menthol Infused Pain Relief Cream from Sunset CBD (1000mg),$139.99,,$31.99,groupon.com,202
Fun and Expressive Compression Socks (3 Pairs),$79.99,,$12.99,groupon.com,203
Fun and Expressive Compression Socks (3 Pairs),$79.99,,$12.99,groupon.com,204
Waloo Privacy TTempered Glass Screen Protector for iPhone,$19.99,,$6.99,groupon.com,205
Waloo Privacy TTempered Glass Screen Protector for iPhone,$19.99,,$6.99,groupon.com,206
Magnetic Genuine Leather Inspirational Bracelet by Pink Box,$50,,$9.99,groupon.com,207
Magnetic Genuine Leather Inspirational Bracelet by Pink Box,$50,,$9.99,groupon.com,208
To My Son or To My Daughter Dog Tag Necklace Stainless Steel...,$29.99,,$3.99,groupon.com,209
To My Son or To My Daughter Dog Tag Necklace Stainless Steel...,$29.99,,$3.99,groupon.com,210
"DevaCurl No-Poo, Low-Poo Shampoo Cleanser or Conditioner or Gift Set",$11,,$7.99,groupon.com,211
"DevaCurl No-Poo, Low-Poo Shampoo Cleanser or Conditioner or Gift Set",$11,,$7.99,groupon.com,212
Women's Slim-Fit Joggers with Zipper Pockets. Plus Sizes Available.,$29.99,,$11.99,groupon.com,213
Women's Slim-Fit Joggers with Zipper Pockets. Plus Sizes Available.,$29.99,,$11.99,groupon.com,214
"Pureology Shampoo, Conditioner, or Duo (8.5 or 33.8 Fl. Oz.)",$29.50,,$14.99,groupon.com,215
"Pureology Shampoo, Conditioner, or Duo (8.5 or 33.8 Fl. Oz.)",$29.50,,$14.99,groupon.com,216
Samsung USB Type C Cables Fast Dual Car Wall Charger for Galaxy S8...,$12.99,,$4.49,groupon.com,217
Samsung USB Type C Cables Fast Dual Car Wall Charger for Galaxy S8...,$12.99,,$4.49,groupon.com,218
Floopi Women's Indoor Outdoor Fur Lined Clog Slippers with Memory Foam,$90,,$12.99,groupon.com,219
Floopi Women's Indoor Outdoor Fur Lined Clog Slippers with Memory Foam,$90,,$12.99,groupon.com,220
Professional Premium Glow Makeup Brush Set (10-Piece),$69.99,,$12.99,groupon.com,221
Professional Premium Glow Makeup Brush Set (10-Piece),$69.99,,$12.99,groupon.com,222
Nioxin 3-Piece Hair System Kit (Multiple Options Available),$44,,$24.99,groupon.com,223
Nioxin 3-Piece Hair System Kit (Multiple Options Available),$44,,$24.99,groupon.com,224
AquaSonic Ultrasonic Toothbrush with 8 Dupont Brush Heads and Case,$139.99,,$39.99,groupon.com,225
AquaSonic Ultrasonic Toothbrush with 8 Dupont Brush Heads and Case,$139.99,,$39.99,groupon.com,226
Harrison Men's Fly Knit Wingtip Derby Shoes,$80,,$29.99,groupon.com,227
Harrison Men's Fly Knit Wingtip Derby Shoes,$80,,$29.99,groupon.com,228
Riverberry Women's Madi Ankle Strap High Heel Sandals,$39.99,,$15.99,groupon.com,229
Riverberry Women's Madi Ankle Strap High Heel Sandals,$39.99,,$15.99,groupon.com,230
Men's Long Sleeve Crew Neck Tee (S-3XL),$49.50,,$9.99,groupon.com,231
Men's Long Sleeve Crew Neck Tee (S-3XL),$49.50,,$9.99,groupon.com,232
Angelina Women's Skirted Leggings. Plus Sizes Available.,$39.99,,$12.99,groupon.com,233
Angelina Women's Skirted Leggings. Plus Sizes Available.,$39.99,,$12.99,groupon.com,234
"Encust's Break-Away-Safe Magnetic Type-C & Micro USB Nylon Cables,...",$24.99,,$7.99,groupon.com,235
"Encust's Break-Away-Safe Magnetic Type-C & Micro USB Nylon Cables,...",$24.99,,$7.99,groupon.com,236
Inside Out Swarovski Crystal Hoops and 2.00 CTTW Studs by Mina Bloom,$45.99,,$12.99,groupon.com,237
Inside Out Swarovski Crystal Hoops and 2.00 CTTW Studs by Mina Bloom,$45.99,,$12.99,groupon.com,238
Heavy Duty Aluminum Herb Grinder,$19.99,,$4,groupon.com,239
Heavy Duty Aluminum Herb Grinder,$19.99,,$4,groupon.com,240
My Favorite Grandma V-Day Buffalo Plaid Tee. Plus Sizes Available.,$24.99,,$14.99,groupon.com,241
My Favorite Grandma V-Day Buffalo Plaid Tee. Plus Sizes Available.,$24.99,,$14.99,groupon.com,242
My Favorite Grandma V-Day Buffalo Plaid Tee. Plus Sizes Available.,$24.99,,$14.99,groupon.com,243
My Favorite Grandma V-Day Buffalo Plaid Tee. Plus Sizes Available.,$24.99,,$14.99,groupon.com,244
My Favorite Grandma V-Day Buffalo Plaid Tee. Plus Sizes Available.,$24.99,,$14.99,groupon.com,245
My Favorite Grandma V-Day Buffalo Plaid Tee. Plus Sizes Available.,$24.99,,$14.99,groupon.com,246
My Favorite Grandma V-Day Buffalo Plaid Tee. Plus Sizes Available.,$24.99,,$14.99,groupon.com,247
My Favorite Grandma V-Day Buffalo Plaid Tee. Plus Sizes Available.,$24.99,,$14.99,groupon.com,248
My Favorite Grandma V-Day Buffalo Plaid Tee. Plus Sizes Available.,$24.99,,$14.99,groupon.com,249
My Favorite Grandma V-Day Buffalo Plaid Tee. Plus Sizes Available.,$24.99,,$14.99,groupon.com,250
My Favorite Grandma V-Day Buffalo Plaid Tee. Plus Sizes Available.,$24.99,,$14.99,groupon.com,251
My Favorite Grandma V-Day Buffalo Plaid Tee. Plus Sizes Available.,$24.99,,$14.99,groupon.com,252
"Nioxin Shampoo, Conditioner, and Treatment Set (3-Piece)",$45,,$21.99,groupon.com,253
"Nioxin Shampoo, Conditioner, and Treatment Set (3-Piece)",$45,,$21.99,groupon.com,254
Barzel Tri-Tone Bumble Bee Stud Earrings Made with Swarovski Elements,$59,,$9.99,groupon.com,255
Barzel Tri-Tone Bumble Bee Stud Earrings Made with Swarovski Elements,$59,,$9.99,groupon.com,256
CBD-Infused Gummies 2000MG with Free 250MG Pack from Kangaroo CBD,$129.99,,$43.99,groupon.com,257
CBD-Infused Gummies 2000MG with Free 250MG Pack from Kangaroo CBD,$129.99,,$43.99,groupon.com,258
6/10/12/20/24 Slots Watch Box Display Case Organizer Jewelry Storage,$22,,$13.99,groupon.com,259
6/10/12/20/24 Slots Watch Box Display Case Organizer Jewelry Storage,$22,,$13.99,groupon.com,260
"Holiday Rainbow CBD Gummy Rings (300mg, 900mg or 2400mg)",$24.99,,$9.99,groupon.com,261
"Holiday Rainbow CBD Gummy Rings (300mg, 900mg or 2400mg)",$24.99,,$9.99,groupon.com,262
Men's Awesome Football Helmet Long Sleeve Shirts (S-2XL),$59.99,,$16.99,groupon.com,263
Men's Awesome Football Helmet Long Sleeve Shirts (S-2XL),$59.99,,$16.99,groupon.com,264
CBD Pain Relief Cream from Kangaroo CBD (300mg-1200mg),$39.99,,$12.99,groupon.com,265
CBD Pain Relief Cream from Kangaroo CBD (300mg-1200mg),$39.99,,$12.99,groupon.com,266
Oversized Memory Foam Bath Rug,$58.99,,$24.99,groupon.com,267
Oversized Memory Foam Bath Rug,$58.99,,$24.99,groupon.com,268
"Sterling Silver Trio Blue, White, and Pink Opal Earring Set (3-Pair)",$190,,$12.99,groupon.com,269
"Sterling Silver Trio Blue, White, and Pink Opal Earring Set (3-Pair)",$190,,$12.99,groupon.com,270
"100% Pure Therapeutic-Grade Essential Oils (4-, 8-, or 14-Pack)",$59.99,,$8.99,groupon.com,271
"100% Pure Therapeutic-Grade Essential Oils (4-, 8-, or 14-Pack)",$59.99,,$8.99,groupon.com,272
Leo Rosi Women's Pocket Top. Plus Sizes Available,$59,,$16.99,groupon.com,273
Leo Rosi Women's Pocket Top. Plus Sizes Available,$59,,$16.99,groupon.com,274
Professional 3D Teeth Whitening Strips (28-Count),$49.99,,$9.99,groupon.com,275
Professional 3D Teeth Whitening Strips (28-Count),$49.99,,$9.99,groupon.com,276
XTF Breast Cancer Awareness Knee-High Compression Socks (3 or 6 Pairs),$39.99,,$15.99,groupon.com,277
XTF Breast Cancer Awareness Knee-High Compression Socks (3 or 6 Pairs),$39.99,,$15.99,groupon.com,278
Harrison Men's Classic Scott Chelsea Boots,$79.99,,$29.99,groupon.com,279
Harrison Men's Classic Scott Chelsea Boots,$79.99,,$29.99,groupon.com,280
Barbados Men's Solid Buckle Leather Belt with Automatic Ratchet,$24.99,,$16.99,groupon.com,281
Barbados Men's Solid Buckle Leather Belt with Automatic Ratchet,$24.99,,$16.99,groupon.com,282
